2017-05-05 07:16:00.467066	3.955078	22.705078	4.114720
2017-05-05 07:16:00.474371	4.070435	22.705078	4.259146
2017-05-05 07:16:00.481679	4.301147	23.559570	2.174317
2017-05-05 07:16:00.488944	4.416504	22.644043	4.638498
2017-05-05 07:16:00.496214	4.652710	22.766113	4.405715
2017-05-05 07:16:00.503480	4.768066	22.583008	5.011270
2017-05-05 07:16:00.510784	5.015259	22.827148	4.462374
2017-05-05 07:16:00.518048	5.136108	22.705078	4.908984
2017-05-05 07:16:00.525313	5.372314	22.766113	4.827801
2017-05-05 07:16:00.532580	5.487671	22.888184	4.657195
2017-05-05 07:16:00.539844	5.608521	22.888184	4.792650
2017-05-05 07:16:00.547172	5.844727	22.949219	4.711048
2017-05-05 07:16:00.554455	5.960083	22.949219	4.848945
2017-05-05 07:16:00.561727	6.196289	22.888184	5.073869
2017-05-05 07:16:00.568991	6.317139	22.888184	5.207097
2017-05-05 07:16:00.576264	6.558838	23.925781	2.641111
2017-05-05 07:16:00.583528	6.679688	22.888184	5.404775
2017-05-05 07:16:00.590862	6.926880	23.132324	4.848190
2017-05-05 07:16:00.598118	7.047729	23.010254	5.288540
2017-05-05 07:16:00.605381	7.278442	23.010254	5.356932
2017-05-05 07:16:00.612650	7.393799	23.315430	4.716068
2017-05-05 07:16:00.619910	7.624512	23.315430	4.782902
2017-05-05 07:16:00.627181	7.745361	23.498535	4.447483
2017-05-05 07:16:00.634456	7.866211	23.498535	4.576105
2017-05-05 07:16:00.641715	8.113403	23.376465	4.940913
2017-05-05 07:16:00.648970	8.239746	23.559570	4.600307
2017-05-05 07:16:00.656227	8.492432	23.681641	4.341120
2017-05-05 07:16:00.663486	8.618774	23.620605	4.618646
2017-05-05 07:16:00.670787	8.876953	24.780273	1.724285
2017-05-05 07:16:00.678065	9.008789	23.742676	4.474697
2017-05-05 07:16:00.685332	9.261475	23.742676	4.522123
2017-05-05 07:16:00.692600	9.387817	23.986816	4.023551
2017-05-05 07:16:00.699863	9.645996	23.986816	4.066026
2017-05-05 07:16:00.707130	9.772339	24.230957	3.566252
2017-05-05 07:16:00.714382	10.025024	24.230957	3.610047
2017-05-05 07:16:00.721638	10.151367	24.108887	4.037599
2017-05-05 07:16:00.728893	10.272217	24.291992	3.693938
2017-05-05 07:16:00.736153	10.530396	24.169922	4.041967
2017-05-05 07:16:00.743413	10.656738	24.291992	3.848802
2017-05-05 07:16:00.750739	10.920410	24.353027	3.729252
2017-05-05 07:16:00.757999	11.052246	24.230957	4.150776
2017-05-05 07:16:00.765263	11.310425	25.390625	1.244882
2017-05-05 07:16:00.772523	11.442261	24.230957	4.296756
2017-05-05 07:16:00.779789	11.694946	24.230957	4.333749
2017-05-05 07:16:00.787071	11.826782	24.353027	4.134271
2017-05-05 07:16:00.794337	12.084961	24.353027	4.166290
2017-05-05 07:16:00.801643	12.211304	24.353027	4.279188
2017-05-05 07:16:00.809160	12.474976	24.475098	4.003114
2017-05-05 07:16:00.816449	12.606812	24.353027	4.420586
2017-05-05 07:16:00.823719	12.738647	24.597168	3.908297
2017-05-05 07:16:00.830987	13.007812	24.414062	4.393927
2017-05-05 07:16:00.838260	13.145142	24.597168	4.031874
2017-05-05 07:16:00.845526	13.414307	24.597168	4.051352
2017-05-05 07:16:00.852792	13.546143	24.597168	4.155698
2017-05-05 07:16:00.860057	13.809814	24.780273	3.712503
2017-05-05 07:16:00.867318	13.941650	24.780273	3.815506
2017-05-05 07:16:00.874601	14.210815	24.658203	4.141621
2017-05-05 07:16:00.881863	14.342651	24.902344	3.624253
2017-05-05 07:16:00.889125	14.611816	24.780273	3.948134
2017-05-05 07:16:00.896388	14.743652	24.963379	3.584365
2017-05-05 07:16:00.903657	15.012817	24.963379	3.597129
2017-05-05 07:16:00.910880	15.144653	24.963379	3.695530
2017-05-05 07:16:00.918144	15.408325	25.207520	3.090804
2017-05-05 07:16:00.925403	15.545654	25.024414	3.649771
2017-05-05 07:16:00.932663	15.682983	25.268555	3.124670
2017-05-05 07:16:00.939922	15.952148	25.146484	3.442655
2017-05-05 07:16:00.947185	16.083984	25.146484	3.539135
2017-05-05 07:16:00.954454	16.358643	25.329590	3.078116
2017-05-05 07:16:00.961718	16.495972	25.329590	3.169824
2017-05-05 07:16:00.968975	16.776123	25.329590	3.167580
2017-05-05 07:16:00.976236	16.913452	25.451660	2.948355
2017-05-05 07:16:00.983495	17.188110	25.268555	3.412396
2017-05-05 07:16:00.990783	17.319946	25.512695	2.886606
2017-05-05 07:16:00.998110	17.594604	25.329590	3.350604
2017-05-05 07:16:01.005558	17.720947	25.512695	2.985952
2017-05-05 07:16:01.013122	17.979126	25.512695	3.000570
2017-05-05 07:16:01.020684	18.110962	25.451660	3.253042
2017-05-05 07:16:01.027976	18.369141	25.451660	3.259314
2017-05-05 07:16:01.035206	18.506470	25.390625	3.498785
2017-05-05 07:16:01.042489	18.643799	25.390625	3.584244
2017-05-05 07:16:01.049749	18.912964	25.573730	3.115592
2017-05-05 07:16:01.057022	19.050293	25.390625	3.663964
2017-05-05 07:16:01.064283	19.324951	25.573730	3.189922
2017-05-05 07:16:01.071549	19.456787	25.451660	3.585797
2017-05-05 07:16:01.078806	19.720459	25.573730	3.272207
2017-05-05 07:16:01.086067	19.857788	25.573730	3.353425
2017-05-05 07:16:01.093320	20.126953	25.573730	3.343913
2017-05-05 07:16:01.100625	20.269775	25.695801	3.111594
2017-05-05 07:16:01.107889	20.555420	25.695801	3.089325
2017-05-05 07:16:01.115155	20.698242	25.817871	2.854774
2017-05-05 07:16:01.122417	20.983887	25.817871	2.830667
2017-05-05 07:16:01.129642	21.121216	25.634766	3.371634
2017-05-05 07:16:01.136907	21.264038	25.878906	2.825660
2017-05-05 07:16:01.144171	21.533203	25.756836	3.120096
2017-05-05 07:16:01.151434	21.670532	25.878906	2.886229
2017-05-05 07:16:01.158696	21.939697	25.939941	2.714535
2017-05-05 07:16:01.165956	22.082520	25.878906	2.939910
2017-05-05 07:16:01.173217	22.357178	26.977539	0.131082
2017-05-05 07:16:01.180534	22.494507	25.878906	2.991927
2017-05-05 07:16:01.187803	22.774658	25.878906	2.964036
2017-05-05 07:16:01.195082	22.911987	25.939941	2.881592
2017-05-05 07:16:01.202347	23.197632	25.939941	2.847960
2017-05-05 07:16:01.209632	23.340454	26.062012	2.605689
2017-05-05 07:16:01.216921	23.615112	26.000977	2.733448
2017-05-05 07:16:01.224192	23.746948	26.000977	2.807018
2017-05-05 07:16:01.231462	23.884277	26.062012	2.721359
2017-05-05 07:16:01.238724	24.147949	25.939941	3.008720
2017-05-05 07:16:01.245986	24.285278	26.123047	2.612057
2017-05-05 07:16:01.253245	24.559937	25.939941	3.044566
2017-05-05 07:16:01.260568	24.697266	26.123047	2.648048
2017-05-05 07:16:01.267836	24.971924	25.878906	3.233838
2017-05-05 07:16:01.275108	25.109253	25.878906	3.299309
2017-05-05 07:16:01.282366	25.383911	26.062012	2.799569
2017-05-05 07:16:01.289631	25.521240	25.939941	3.173232
2017-05-05 07:16:01.296897	25.801392	26.000977	2.977533
2017-05-05 07:16:01.304163	25.938721	26.000977	3.040379
2017-05-05 07:16:01.311436	26.196899	26.000977	3.014040
2017-05-05 07:16:01.318661	26.328735	26.123047	2.769211
2017-05-05 07:16:01.325924	26.471558	25.939941	3.290622
2017-05-05 07:16:01.333188	26.751709	26.184082	2.626292
2017-05-05 07:16:01.340467	26.894531	26.000977	3.146782
2017-05-05 07:16:01.347733	27.180176	26.184082	2.631452
2017-05-05 07:16:01.355001	27.322998	26.184082	2.686020
2017-05-05 07:16:01.362240	27.592163	27.160645	0.168266
2017-05-05 07:16:01.369491	27.729492	26.245117	2.547277
2017-05-05 07:16:01.376773	28.015137	26.245117	2.493169
2017-05-05 07:16:01.384039	28.157959	26.245117	2.545159
2017-05-05 07:16:01.391305	28.443604	26.367188	2.179325
2017-05-05 07:16:01.398579	28.580933	26.245117	2.543954
2017-05-05 07:16:01.405861	28.872070	26.428223	2.017739
2017-05-05 07:16:01.413124	29.014893	26.245117	2.531495
2017-05-05 07:16:01.420438	29.300537	26.245117	2.472733
2017-05-05 07:16:01.427706	29.437866	26.306152	2.370310
2017-05-05 07:16:01.434993	29.575195	26.306152	2.422597
2017-05-05 07:16:01.442248	29.860840	26.428223	2.050442
2017-05-05 07:16:01.449510	30.003662	26.428223	2.096716
2017-05-05 07:16:01.456779	30.278320	26.489258	1.886337
2017-05-05 07:16:01.464040	30.415649	26.489258	1.935567
2017-05-05 07:16:01.471305	30.706787	26.367188	2.175041
2017-05-05 07:16:01.478616	30.849609	26.550293	1.755424
2017-05-05 07:16:01.485905	31.124268	26.306152	2.315996
2017-05-05 07:16:01.493177	31.267090	26.550293	1.739488
2017-05-05 07:16:01.500496	31.536255	26.550293	1.684067
2017-05-05 07:16:01.507764	31.662598	26.489258	1.893097
2017-05-05 07:16:01.515040	31.794434	26.489258	1.942726
2017-05-05 07:16:01.522293	32.085571	26.306152	2.330677
2017-05-05 07:16:01.529618	32.228394	26.306152	2.371451
2017-05-05 07:16:01.537047	32.514038	26.184082	2.610792
2017-05-05 07:16:01.544362	32.651367	26.184082	2.654413
